school,vacc,q_high,q_med,q_low,size
Elementary,0.6,21,7,7,1
Elementary,0.6,21,7,7,4
Elementary,0.6,21,7,7,10
Elementary,0.6,21,7,7,67
Elementary,0.6,21,7,7,7
Elementary,0.6,21,7,7,13
Elementary,0.6,21,7,7,63
Elementary,0.6,21,7,7,22
Elementary,0.6,21,7,7,31
Elementary,0.6,21,7,7,64
Elementary,0.6,21,7,7,16
Elementary,0.6,21,7,7,64
Elementary,0.6,21,7,7,2
Elementary,0.6,21,7,7,1
Elementary,0.6,21,7,7,5
Elementary,0.6,21,7,7,2
Elementary,0.6,21,7,7,1
Elementary,0.6,21,7,7,20
Elementary,0.6,21,7,7,8
Elementary,0.6,21,7,7,1
Elementary,0.6,21,7,7,1
Elementary,0.6,21,7,7,2
Elementary,0.6,21,7,7,17
Elementary,0.6,21,7,7,31
Elementary,0.6,21,7,7,7
Elementary,0.6,21,7,7,8
Elementary,0.6,21,7,7,6
Elementary,0.6,21,7,7,1
Elementary,0.6,21,7,7,1
Elementary,0.6,21,7,7,36
Elementary,0.6,21,7,7,10
Elementary,0.6,21,7,7,1
Elementary,0.6,21,7,7,65
Elementary,0.6,21,7,7,19
Elementary,0.6,21,7,7,3
Elementary,0.6,21,7,7,65
Elementary,0.6,21,7,7,4
Elementary,0.6,21,7,7,26
Elementary,0.6,21,7,7,12
Elementary,0.6,21,7,7,16
Elementary,0.6,21,7,7,16
Elementary,0.6,21,7,7,2
Elementary,0.6,21,7,7,8
Elementary,0.6,21,7,7,41
Elementary,0.6,21,7,7,24
Elementary,0.6,21,7,7,19
Elementary,0.6,21,7,7,9
Elementary,0.6,21,7,7,13
Elementary,0.6,21,7,7,12
Elementary,0.6,21,7,7,5
Elementary,0.6,21,7,7,21
Elementary,0.6,21,7,7,6
Elementary,0.6,21,7,7,4
Elementary,0.6,21,7,7,8
Elementary,0.6,21,7,7,14
Elementary,0.6,21,7,7,15
Elementary,0.6,21,7,7,6
Elementary,0.6,21,7,7,17
Elementary,0.6,21,7,7,14
Elementary,0.6,21,7,7,18
Elementary,0.6,21,7,7,15
Elementary,0.6,21,7,7,1
Elementary,0.6,21,7,7,1
Elementary,0.6,21,7,7,3
Elementary,0.6,21,7,7,11
Elementary,0.6,21,7,7,3
Elementary,0.6,21,7,7,26
Elementary,0.6,21,7,7,64
Elementary,0.6,21,7,7,8
Elementary,0.6,21,7,7,2
Elementary,0.6,21,7,7,2
Elementary,0.6,21,7,7,27
Elementary,0.6,21,7,7,7
Elementary,0.6,21,7,7,5
Elementary,0.6,21,7,7,64
Elementary,0.6,21,7,7,19
Elementary,0.6,21,7,7,2
Elementary,0.6,21,7,7,3
Elementary,0.6,21,7,7,18
Elementary,0.6,21,7,7,2
Elementary,0.6,21,7,7,13
Elementary,0.6,21,7,7,33
Elementary,0.6,21,7,7,8
Elementary,0.6,21,7,7,3
Elementary,0.6,21,7,7,2
Elementary,0.6,21,7,7,30
Elementary,0.6,21,7,7,22
Elementary,0.6,21,7,7,65
Elementary,0.6,21,7,7,42
Elementary,0.6,21,7,7,26
Elementary,0.6,21,7,7,3
Elementary,0.6,21,7,7,29
Elementary,0.6,21,7,7,10
Elementary,0.6,21,7,7,27
Elementary,0.6,21,7,7,3
Elementary,0.6,21,7,7,20
Elementary,0.6,21,7,7,13
Elementary,0.6,21,7,7,1
Elementary,0.6,21,7,7,2
Elementary,0.6,21,7,7,1
Elementary,0.6,21,7,7,3
Elementary,0.6,21,7,7,47
Elementary,0.6,21,7,7,2
Elementary,0.6,21,7,7,6
Elementary,0.6,21,7,7,28
Elementary,0.6,21,7,7,1
Elementary,0.6,21,7,7,64
Elementary,0.6,21,7,7,2
Elementary,0.6,21,7,7,13
Elementary,0.6,21,7,7,1
Elementary,0.6,21,7,7,3
Elementary,0.6,21,7,7,65
Elementary,0.6,21,7,7,10
Elementary,0.6,21,7,7,30
Elementary,0.6,21,7,7,63
Elementary,0.6,21,7,7,14
Elementary,0.6,21,7,7,1
Elementary,0.6,21,7,7,64
Elementary,0.6,21,7,7,1
Elementary,0.6,21,7,7,63
Elementary,0.6,21,7,7,28
Elementary,0.6,21,7,7,21
Elementary,0.6,21,7,7,33
Elementary,0.6,21,7,7,11
Elementary,0.6,21,7,7,10
Elementary,0.6,21,7,7,16
Elementary,0.6,21,7,7,63
Elementary,0.6,21,7,7,6
Elementary,0.6,21,7,7,10
Elementary,0.6,21,7,7,34
Elementary,0.6,21,7,7,3
Elementary,0.6,21,7,7,10
Elementary,0.6,21,7,7,3
Elementary,0.6,21,7,7,6
Elementary,0.6,21,7,7,6
Elementary,0.6,21,7,7,65
Elementary,0.6,21,7,7,47
Elementary,0.6,21,7,7,18
Elementary,0.6,21,7,7,64
Elementary,0.6,21,7,7,7
Elementary,0.6,21,7,7,5
Elementary,0.6,21,7,7,65
Elementary,0.6,21,7,7,63
Elementary,0.6,21,7,7,10
Elementary,0.6,21,7,7,18
Elementary,0.6,21,7,7,9
Elementary,0.6,21,7,7,2
Elementary,0.6,21,7,7,2
Elementary,0.6,21,7,7,2
Elementary,0.6,21,7,7,1
Elementary,0.6,21,7,7,63
Elementary,0.6,21,7,7,1
Elementary,0.6,21,7,7,64
Elementary,0.6,21,7,7,15
Elementary,0.6,21,7,7,24
Elementary,0.6,21,7,7,65
Elementary,0.6,21,7,7,3
Elementary,0.6,21,7,7,23
Elementary,0.6,21,7,7,22
Elementary,0.6,21,7,7,65
Elementary,0.6,21,7,7,2
Elementary,0.6,21,7,7,8
Elementary,0.6,21,7,7,65
Elementary,0.6,21,7,7,25
Elementary,0.6,21,7,7,64
Elementary,0.6,21,7,7,1
Elementary,0.6,21,7,7,6
Elementary,0.6,21,7,7,27
Elementary,0.6,21,7,7,2
Elementary,0.6,21,7,7,18
Elementary,0.6,21,7,7,42
Elementary,0.6,21,7,7,15
Elementary,0.6,21,7,7,1
Elementary,0.6,21,7,7,60
Elementary,0.6,21,7,7,2
Elementary,0.6,21,7,7,4
Elementary,0.6,21,7,7,1
Elementary,0.6,21,7,7,10
Elementary,0.6,21,7,7,4
Elementary,0.6,21,7,7,6
Elementary,0.6,21,7,7,37
Elementary,0.6,21,7,7,1
Elementary,0.6,21,7,7,3
Elementary,0.6,21,7,7,5
Elementary,0.6,21,7,7,4
Elementary,0.6,21,7,7,11
Elementary,0.6,21,7,7,13
Elementary,0.6,21,7,7,18
Elementary,0.6,21,7,7,1
Elementary,0.6,21,7,7,65
Elementary,0.6,21,7,7,2
Elementary,0.6,21,7,7,8
Elementary,0.6,21,7,7,3
Elementary,0.6,21,7,7,8
Elementary,0.6,21,7,7,6
Elementary,0.6,21,7,7,2
Elementary,0.6,21,7,7,28
Elementary,0.6,21,7,7,14
Elementary,0.6,21,7,7,27
Elementary,0.6,21,7,7,38
Elementary,0.6,21,7,7,63
Elementary,0.6,21,7,7,22
Elementary,0.6,21,7,7,4
Elementary,0.6,21,7,7,1
Elementary,0.6,21,7,7,64
Elementary,0.6,21,7,7,9
Elementary,0.6,21,7,7,23
Elementary,0.6,21,7,7,10
Elementary,0.6,21,7,7,1
Elementary,0.6,21,7,7,6
Elementary,0.6,21,7,7,1
Elementary,0.6,21,7,7,65
Elementary,0.6,21,7,7,17
Elementary,0.6,21,7,7,2
Elementary,0.6,21,7,7,9
Elementary,0.6,21,7,7,1
Elementary,0.6,21,7,7,10
Elementary,0.6,21,7,7,17
Elementary,0.6,21,7,7,4
Elementary,0.6,21,7,7,1
Elementary,0.6,21,7,7,1
Elementary,0.6,21,7,7,9
Elementary,0.6,21,7,7,7
Elementary,0.6,21,7,7,63
Elementary,0.6,21,7,7,2
Elementary,0.6,21,7,7,14
Elementary,0.6,21,7,7,9
Elementary,0.6,21,7,7,10
Elementary,0.6,21,7,7,1
Elementary,0.6,21,7,7,9
Elementary,0.6,21,7,7,1
Elementary,0.6,21,7,7,21
Elementary,0.6,21,7,7,23
Elementary,0.6,21,7,7,6
Elementary,0.6,21,7,7,25
Elementary,0.6,21,7,7,6
Elementary,0.6,21,7,7,13
Elementary,0.6,21,7,7,1
Elementary,0.6,21,7,7,7
Elementary,0.6,21,7,7,18
Elementary,0.6,21,7,7,11
Elementary,0.6,21,7,7,18
Elementary,0.6,21,7,7,66
Elementary,0.6,21,7,7,1
Elementary,0.6,21,7,7,27
Elementary,0.6,21,7,7,12
Elementary,0.6,21,7,7,2
Elementary,0.6,21,7,7,16
Elementary,0.6,21,7,7,5
Elementary,0.6,21,7,7,64
Elementary,0.6,21,7,7,4
Elementary,0.6,21,7,7,4
Elementary,0.6,21,7,7,2
Elementary,0.6,21,7,7,16
Elementary,0.6,21,7,7,16
Elementary,0.6,21,7,7,25
Elementary,0.6,21,7,7,9
Elementary,0.6,21,7,7,64
Elementary,0.6,21,7,7,2
Elementary,0.6,21,7,7,5
Elementary,0.6,21,7,7,25
Elementary,0.6,21,7,7,9
Elementary,0.6,21,7,7,27
Elementary,0.6,21,7,7,29
Elementary,0.6,21,7,7,1
Elementary,0.6,21,7,7,66
Elementary,0.6,21,7,7,7
Elementary,0.6,21,7,7,4
Elementary,0.6,21,7,7,9
Elementary,0.6,21,7,7,65
Elementary,0.6,21,7,7,64
Elementary,0.6,21,7,7,22
Elementary,0.6,21,7,7,64
Elementary,0.6,21,7,7,9
Elementary,0.6,21,7,7,13
Elementary,0.6,21,7,7,3
Elementary,0.6,21,7,7,4
Elementary,0.6,21,7,7,64
Elementary,0.6,21,7,7,27
Elementary,0.6,21,7,7,19
Elementary,0.6,21,7,7,29
Elementary,0.6,21,7,7,10
Elementary,0.6,21,7,7,5
Elementary,0.6,21,7,7,4
Elementary,0.6,21,7,7,1
Elementary,0.6,21,7,7,23
Elementary,0.6,21,7,7,65
Elementary,0.6,21,7,7,7
Elementary,0.6,21,7,7,1
Elementary,0.6,21,7,7,16
Elementary,0.6,21,7,7,3
Elementary,0.6,21,7,7,5
Elementary,0.6,21,7,7,64
Elementary,0.6,21,7,7,64
Elementary,0.6,21,7,7,19
Elementary,0.6,21,7,7,5
Elementary,0.6,21,7,7,2
Elementary,0.6,21,7,7,21
Elementary,0.6,21,7,7,7
Elementary,0.6,21,7,7,6
Elementary,0.6,21,7,7,1
Elementary,0.6,21,7,7,66
Elementary,0.6,21,7,7,1
Elementary,0.6,21,7,7,23
Elementary,0.6,21,7,7,17
Elementary,0.6,21,7,7,3
Elementary,0.6,21,7,7,13
Elementary,0.6,21,7,7,13
Elementary,0.6,21,7,7,4
Elementary,0.6,21,7,7,2
Elementary,0.6,21,7,7,1
Elementary,0.6,21,7,7,29
Elementary,0.6,21,7,7,1
Elementary,0.6,21,7,7,2
Elementary,0.6,21,7,7,2
Elementary,0.6,21,7,7,4
Elementary,0.6,21,7,7,1
Elementary,0.6,21,7,7,59
Elementary,0.6,21,7,7,2
Elementary,0.6,21,7,7,1
Elementary,0.6,21,7,7,4
Elementary,0.6,21,7,7,1
Elementary,0.6,21,7,7,13
Elementary,0.6,21,7,7,27
Elementary,0.6,21,7,7,5
Elementary,0.6,21,7,7,12
Elementary,0.6,21,7,7,13
Elementary,0.6,21,7,7,30
Elementary,0.6,21,7,7,8
Elementary,0.6,21,7,7,1
Elementary,0.6,21,7,7,20
Elementary,0.6,21,7,7,1
Elementary,0.6,21,7,7,4
Elementary,0.6,21,7,7,2
Elementary,0.6,21,7,7,31
Elementary,0.6,21,7,7,5
Elementary,0.6,21,7,7,14
Elementary,0.6,21,7,7,8
Elementary,0.6,21,7,7,13
Elementary,0.6,21,7,7,10
Elementary,0.6,21,7,7,35
Elementary,0.6,21,7,7,13
Elementary,0.6,21,7,7,3
Elementary,0.6,21,7,7,14
Elementary,0.6,21,7,7,6
Elementary,0.6,21,7,7,5
Elementary,0.6,21,7,7,1
Elementary,0.6,21,7,7,33
Elementary,0.6,21,7,7,2
Elementary,0.6,21,7,7,63
Elementary,0.6,21,7,7,66
Elementary,0.6,21,7,7,14
Elementary,0.6,21,7,7,23
Elementary,0.6,21,7,7,64
Elementary,0.6,21,7,7,63
Elementary,0.6,21,7,7,1
Elementary,0.6,21,7,7,24
Elementary,0.6,21,7,7,64
Elementary,0.6,21,7,7,3
Elementary,0.6,21,7,7,13
Elementary,0.6,21,7,7,9
Elementary,0.6,21,7,7,2
Elementary,0.6,21,7,7,20
Elementary,0.6,21,7,7,17
Elementary,0.6,21,7,7,4
Elementary,0.6,21,7,7,21
Elementary,0.6,21,7,7,12
Elementary,0.6,21,7,7,3
Elementary,0.6,21,7,7,6
Elementary,0.6,21,7,7,17
Elementary,0.6,21,7,7,2
Elementary,0.6,21,7,7,64
Elementary,0.6,21,7,7,7
Elementary,0.6,21,7,7,3
Elementary,0.6,21,7,7,6
Elementary,0.6,21,7,7,7
Elementary,0.6,21,7,7,1
Elementary,0.6,21,7,7,17
Elementary,0.6,21,7,7,64
Elementary,0.6,21,7,7,5
Elementary,0.6,21,7,7,1
Elementary,0.6,21,7,7,1
Elementary,0.6,21,7,7,41
Elementary,0.6,21,7,7,64
Elementary,0.6,21,7,7,11
Elementary,0.6,21,7,7,1
Elementary,0.6,21,7,7,29
Elementary,0.6,21,7,7,64
Elementary,0.6,21,7,7,34
Elementary,0.6,21,7,7,7
Elementary,0.6,21,7,7,12
Elementary,0.6,21,7,7,23
Elementary,0.6,21,7,7,1
Elementary,0.6,21,7,7,34
Elementary,0.6,21,7,7,21
Elementary,0.6,21,7,7,16
Elementary,0.6,21,7,7,3
Elementary,0.6,21,7,7,3
Elementary,0.6,21,7,7,39
Elementary,0.6,21,7,7,3
Elementary,0.6,21,7,7,4
Elementary,0.6,21,7,7,10
Elementary,0.6,21,7,7,64
Elementary,0.6,21,7,7,15
Elementary,0.6,21,7,7,1
Elementary,0.6,21,7,7,28
Elementary,0.6,21,7,7,1
Elementary,0.6,21,7,7,13
Elementary,0.6,21,7,7,1
Elementary,0.6,21,7,7,31
Elementary,0.6,21,7,7,31
Elementary,0.6,21,7,7,5
Elementary,0.6,21,7,7,28
Elementary,0.6,21,7,7,65
Elementary,0.6,21,7,7,32
Elementary,0.6,21,7,7,5
Elementary,0.6,21,7,7,28
Elementary,0.6,21,7,7,9
Elementary,0.6,21,7,7,21
Elementary,0.6,21,7,7,3
Elementary,0.6,21,7,7,26
Elementary,0.6,21,7,7,4
Elementary,0.6,21,7,7,65
Elementary,0.6,21,7,7,3
Elementary,0.6,21,7,7,2
Elementary,0.6,21,7,7,7
Elementary,0.6,21,7,7,20
Elementary,0.6,21,7,7,2
Elementary,0.6,21,7,7,51
Elementary,0.6,21,7,7,18
Elementary,0.6,21,7,7,64
Elementary,0.6,21,7,7,5
Elementary,0.6,21,7,7,6
Elementary,0.6,21,7,7,1
Elementary,0.6,21,7,7,23
Elementary,0.6,21,7,7,15
Elementary,0.6,21,7,7,2
Elementary,0.6,21,7,7,1
Elementary,0.6,21,7,7,23
Elementary,0.6,21,7,7,14
Elementary,0.6,21,7,7,15
Elementary,0.6,21,7,7,4
Elementary,0.6,21,7,7,12
Elementary,0.6,21,7,7,22
Elementary,0.6,21,7,7,3
Elementary,0.6,21,7,7,4
Elementary,0.6,21,7,7,11
Elementary,0.6,21,7,7,3
Elementary,0.6,21,7,7,11
Elementary,0.6,21,7,7,7
Elementary,0.6,21,7,7,28
Elementary,0.6,21,7,7,9
Elementary,0.6,21,7,7,3
Elementary,0.6,21,7,7,18
Elementary,0.6,21,7,7,3
Elementary,0.6,21,7,7,66
Elementary,0.6,21,7,7,2
Elementary,0.6,21,7,7,16
Elementary,0.6,21,7,7,64
Elementary,0.6,21,7,7,11
Elementary,0.6,21,7,7,65
Elementary,0.6,21,7,7,11
Elementary,0.6,21,7,7,65
Elementary,0.6,21,7,7,1
Elementary,0.6,21,7,7,65
Elementary,0.6,21,7,7,64
Elementary,0.6,21,7,7,1
Elementary,0.6,21,7,7,5
Elementary,0.6,21,7,7,11
Elementary,0.6,21,7,7,8
Elementary,0.6,21,7,7,19
Elementary,0.6,21,7,7,19
Elementary,0.6,21,7,7,3
Elementary,0.6,21,7,7,65
Elementary,0.6,21,7,7,6
Elementary,0.6,21,7,7,8
Elementary,0.6,21,7,7,8
Elementary,0.6,21,7,7,65
Elementary,0.6,21,7,7,65
Elementary,0.6,21,7,7,53
Elementary,0.6,21,7,7,63
Elementary,0.6,21,7,7,18
Elementary,0.6,21,7,7,12
Elementary,0.6,21,7,7,5
Elementary,0.6,21,7,7,21
Elementary,0.6,21,7,7,13
Elementary,0.6,21,7,7,14
Elementary,0.6,21,7,7,1
Elementary,0.6,21,7,7,26
Elementary,0.6,21,7,7,39
Elementary,0.6,21,7,7,11
Elementary,0.6,21,7,7,16
Elementary,0.6,21,7,7,11
Elementary,0.6,21,7,7,2
Elementary,0.6,21,7,7,11
Elementary,0.6,21,7,7,16
Elementary,0.6,21,7,7,27
Elementary,0.6,21,7,7,2
Elementary,0.6,21,7,7,64
Elementary,0.6,21,7,7,3
Elementary,0.6,21,7,7,2
Elementary,0.6,21,7,7,5
Elementary,0.6,21,7,7,3
Elementary,0.6,21,7,7,25
Elementary,0.6,21,7,7,65
Elementary,0.6,21,7,7,4
Elementary,0.6,21,7,7,6
Elementary,0.6,21,7,7,27
Elementary,0.6,21,7,7,3
Elementary,0.6,21,7,7,1
Elementary,0.6,21,7,7,4
Elementary,0.6,21,7,7,12
Elementary,0.6,21,7,7,12
Elementary,0.6,21,7,7,18
Elementary,0.6,21,7,7,34
Elementary,0.6,21,7,7,10
Elementary,0.6,21,7,7,7
Elementary,0.6,21,7,7,4
Elementary,0.6,21,7,7,4
Elementary,0.6,21,7,7,64
Elementary,0.6,21,7,7,2
Elementary,0.6,21,7,7,65
Elementary,0.6,21,7,7,3
Elementary,0.6,21,7,7,6
Elementary,0.6,21,7,7,64
Elementary,0.6,21,7,7,4
Elementary,0.6,21,7,7,64
Elementary,0.6,21,7,7,64
Elementary,0.6,21,7,7,7
Elementary,0.6,21,7,7,5
Elementary,0.6,21,7,7,7
Elementary,0.6,21,7,7,10
Elementary,0.6,21,7,7,1
Elementary,0.6,21,7,7,11
Elementary,0.6,21,7,7,3
Elementary,0.6,21,7,7,2
Elementary,0.6,21,7,7,14
Elementary,0.6,21,7,7,23
Elementary,0.6,21,7,7,61
Elementary,0.6,21,7,7,63
Elementary,0.6,21,7,7,5
Elementary,0.6,21,7,7,1
Elementary,0.6,21,7,7,1
Elementary,0.6,21,7,7,13
Elementary,0.6,21,7,7,9
Elementary,0.6,21,7,7,1
Elementary,0.6,21,7,7,10
Elementary,0.6,21,7,7,1
Elementary,0.6,21,7,7,2
Elementary,0.6,21,7,7,29
Elementary,0.6,21,7,7,12
Elementary,0.6,21,7,7,1
Elementary,0.6,21,7,7,2
Elementary,0.6,21,7,7,6
Elementary,0.6,21,7,7,6
Elementary,0.6,21,7,7,16
Elementary,0.6,21,7,7,2
Elementary,0.6,21,7,7,6
Elementary,0.6,21,7,7,3
Elementary,0.6,21,7,7,9
Elementary,0.6,21,7,7,64
Elementary,0.6,21,7,7,3
Elementary,0.6,21,7,7,2
Elementary,0.6,21,7,7,24
Elementary,0.6,21,7,7,37
Elementary,0.6,21,7,7,8
Elementary,0.6,21,7,7,19
Elementary,0.6,21,7,7,18
Elementary,0.6,21,7,7,3
Elementary,0.6,21,7,7,14
Elementary,0.6,21,7,7,1
Elementary,0.6,21,7,7,53
Elementary,0.6,21,7,7,5
Elementary,0.6,21,7,7,65
Elementary,0.6,21,7,7,25
Elementary,0.6,21,7,7,2
Elementary,0.6,21,7,7,3
Elementary,0.6,21,7,7,1
Elementary,0.6,21,7,7,66
Elementary,0.6,21,7,7,2
Elementary,0.6,21,7,7,17
Elementary,0.6,21,7,7,1
Elementary,0.6,21,7,7,64
Elementary,0.6,21,7,7,2
Elementary,0.6,21,7,7,9
Elementary,0.6,21,7,7,12
Elementary,0.6,21,7,7,2
Elementary,0.6,21,7,7,28
Elementary,0.6,21,7,7,66
Elementary,0.6,21,7,7,8
Elementary,0.6,21,7,7,7
Elementary,0.6,21,7,7,64
Elementary,0.6,21,7,7,6
Elementary,0.6,21,7,7,1
Elementary,0.6,21,7,7,31
Elementary,0.6,21,7,7,4
Elementary,0.6,21,7,7,3
Elementary,0.6,21,7,7,2
Elementary,0.6,21,7,7,27
Elementary,0.6,21,7,7,4
Elementary,0.6,21,7,7,2
Elementary,0.6,21,7,7,1
Elementary,0.6,21,7,7,5
Elementary,0.6,21,7,7,24
Elementary,0.6,21,7,7,2
Elementary,0.6,21,7,7,26
Elementary,0.6,21,7,7,1
Elementary,0.6,21,7,7,8
Elementary,0.6,21,7,7,9
Elementary,0.6,21,7,7,36
Elementary,0.6,21,7,7,64
Elementary,0.6,21,7,7,64
Elementary,0.6,21,7,7,64
Elementary,0.6,21,7,7,30
Elementary,0.6,21,7,7,2
Elementary,0.6,21,7,7,8
Elementary,0.6,21,7,7,4
Elementary,0.6,21,7,7,4
Elementary,0.6,21,7,7,10
Elementary,0.6,21,7,7,6
Elementary,0.6,21,7,7,3
Elementary,0.6,21,7,7,12
Elementary,0.6,21,7,7,64
Elementary,0.6,21,7,7,1
Elementary,0.6,21,7,7,45
Elementary,0.6,21,7,7,3
Elementary,0.6,21,7,7,64
Elementary,0.6,21,7,7,64
Elementary,0.6,21,7,7,65
Elementary,0.6,21,7,7,2
Elementary,0.6,21,7,7,2
Elementary,0.6,21,7,7,29
Elementary,0.6,21,7,7,16
Elementary,0.6,21,7,7,6
Elementary,0.6,21,7,7,6
Elementary,0.6,21,7,7,40
Elementary,0.6,21,7,7,63
Elementary,0.6,21,7,7,10
Elementary,0.6,21,7,7,38
Elementary,0.6,21,7,7,5
Elementary,0.6,21,7,7,21
Elementary,0.6,21,7,7,31
Elementary,0.6,21,7,7,6
Elementary,0.6,21,7,7,25
Elementary,0.6,21,7,7,65
Elementary,0.6,21,7,7,11
Elementary,0.6,21,7,7,10
Elementary,0.6,21,7,7,5
Elementary,0.6,21,7,7,1
Elementary,0.6,21,7,7,2
Elementary,0.6,21,7,7,7
Elementary,0.6,21,7,7,13
Elementary,0.6,21,7,7,2
Elementary,0.6,21,7,7,64
Elementary,0.6,21,7,7,1
Elementary,0.6,21,7,7,21
Elementary,0.6,21,7,7,3
Elementary,0.6,21,7,7,27
Elementary,0.6,21,7,7,3
Elementary,0.6,21,7,7,20
Elementary,0.6,21,7,7,1
Elementary,0.6,21,7,7,14
Elementary,0.6,21,7,7,7
Elementary,0.6,21,7,7,7
Elementary,0.6,21,7,7,38
Elementary,0.6,21,7,7,8
Elementary,0.6,21,7,7,31
Elementary,0.6,21,7,7,2
Elementary,0.6,21,7,7,9
Elementary,0.6,21,7,7,24
Elementary,0.6,21,7,7,3
Elementary,0.6,21,7,7,68
Elementary,0.6,21,7,7,1
Elementary,0.6,21,7,7,9
Elementary,0.6,21,7,7,57
Elementary,0.6,21,7,7,1
Elementary,0.6,21,7,7,16
Elementary,0.6,21,7,7,33
Elementary,0.6,21,7,7,14
Elementary,0.6,21,7,7,27
Elementary,0.6,21,7,7,16
Elementary,0.6,21,7,7,22
Elementary,0.6,21,7,7,5
Elementary,0.6,21,7,7,6
Elementary,0.6,21,7,7,21
Elementary,0.6,21,7,7,3
Elementary,0.6,21,7,7,63
Elementary,0.6,21,7,7,6
Elementary,0.6,21,7,7,13
Elementary,0.6,21,7,7,17
Elementary,0.6,21,7,7,2
Elementary,0.6,21,7,7,19
Elementary,0.6,21,7,7,8
Elementary,0.6,21,7,7,4
Elementary,0.6,21,7,7,16
Elementary,0.6,21,7,7,60
Elementary,0.6,21,7,7,4
Elementary,0.6,21,7,7,19
Elementary,0.6,21,7,7,4
Elementary,0.6,21,7,7,66
Elementary,0.6,21,7,7,2
Elementary,0.6,21,14,0,7
Elementary,0.6,21,14,0,2
Elementary,0.6,21,14,0,18
Elementary,0.6,21,14,0,45
Elementary,0.6,21,14,0,7
Elementary,0.6,21,14,0,1
Elementary,0.6,21,14,0,27
Elementary,0.6,21,14,0,3
Elementary,0.6,21,14,0,1
Elementary,0.6,21,14,0,1
Elementary,0.6,21,14,0,4
Elementary,0.6,21,14,0,7
Elementary,0.6,21,14,0,1
Elementary,0.6,21,14,0,3
Elementary,0.6,21,14,0,3
Elementary,0.6,21,14,0,1
Elementary,0.6,21,14,0,38
Elementary,0.6,21,14,0,11
Elementary,0.6,21,14,0,7
Elementary,0.6,21,14,0,22
Elementary,0.6,21,14,0,48
Elementary,0.6,21,14,0,45
Elementary,0.6,21,14,0,66
Elementary,0.6,21,14,0,1
Elementary,0.6,21,14,0,44
Elementary,0.6,21,14,0,11
Elementary,0.6,21,14,0,22
Elementary,0.6,21,14,0,44
Elementary,0.6,21,14,0,21
Elementary,0.6,21,14,0,13
Elementary,0.6,21,14,0,35
Elementary,0.6,21,14,0,11
Elementary,0.6,21,14,0,43
Elementary,0.6,21,14,0,17
Elementary,0.6,21,14,0,19
Elementary,0.6,21,14,0,7
Elementary,0.6,21,14,0,10
Elementary,0.6,21,14,0,63
Elementary,0.6,21,14,0,6
Elementary,0.6,21,14,0,7
Elementary,0.6,21,14,0,1
Elementary,0.6,21,14,0,12
Elementary,0.6,21,14,0,20
Elementary,0.6,21,14,0,9
Elementary,0.6,21,14,0,10
Elementary,0.6,21,14,0,1
Elementary,0.6,21,14,0,64
Elementary,0.6,21,14,0,8
Elementary,0.6,21,14,0,3
Elementary,0.6,21,14,0,4
Elementary,0.6,21,14,0,7
Elementary,0.6,21,14,0,1
Elementary,0.6,21,14,0,43
Elementary,0.6,21,14,0,63
Elementary,0.6,21,14,0,66
Elementary,0.6,21,14,0,10
Elementary,0.6,21,14,0,24
Elementary,0.6,21,14,0,28
Elementary,0.6,21,14,0,25
Elementary,0.6,21,14,0,28
Elementary,0.6,21,14,0,9
Elementary,0.6,21,14,0,3
Elementary,0.6,21,14,0,15
Elementary,0.6,21,14,0,5
Elementary,0.6,21,14,0,2
Elementary,0.6,21,14,0,8
Elementary,0.6,21,14,0,35
Elementary,0.6,21,14,0,67
Elementary,0.6,21,14,0,1
Elementary,0.6,21,14,0,14
Elementary,0.6,21,14,0,6
Elementary,0.6,21,14,0,5
Elementary,0.6,21,14,0,2
Elementary,0.6,21,14,0,5
Elementary,0.6,21,14,0,16
Elementary,0.6,21,14,0,39
Elementary,0.6,21,14,0,32
Elementary,0.6,21,14,0,1
Elementary,0.6,21,14,0,1
Elementary,0.6,21,14,0,5
Elementary,0.6,21,14,0,10
Elementary,0.6,21,14,0,35
Elementary,0.6,21,14,0,11
Elementary,0.6,21,14,0,5
Elementary,0.6,21,14,0,2
Elementary,0.6,21,14,0,12
Elementary,0.6,21,14,0,32
Elementary,0.6,21,14,0,65
Elementary,0.6,21,14,0,2
Elementary,0.6,21,14,0,64
Elementary,0.6,21,14,0,10
Elementary,0.6,21,14,0,63
Elementary,0.6,21,14,0,7
Elementary,0.6,21,14,0,1
Elementary,0.6,21,14,0,24
Elementary,0.6,21,14,0,4
Elementary,0.6,21,14,0,2
Elementary,0.6,21,14,0,3
Elementary,0.6,21,14,0,21
Elementary,0.6,21,14,0,42
Elementary,0.6,21,14,0,3
Elementary,0.6,21,14,0,5
Elementary,0.6,21,14,0,23
Elementary,0.6,21,14,0,1
Elementary,0.6,21,14,0,20
Elementary,0.6,21,14,0,7
Elementary,0.6,21,14,0,24
Elementary,0.6,21,14,0,5
Elementary,0.6,21,14,0,4
Elementary,0.6,21,14,0,1
Elementary,0.6,21,14,0,51
Elementary,0.6,21,14,0,1
Elementary,0.6,21,14,0,65
Elementary,0.6,21,14,0,3
Elementary,0.6,21,14,0,9
Elementary,0.6,21,14,0,8
Elementary,0.6,21,14,0,9
Elementary,0.6,21,14,0,27
Elementary,0.6,21,14,0,2
Elementary,0.6,21,14,0,1
Elementary,0.6,21,14,0,15
